,date,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
133,20190223,13:00:00,12.8,4.0,55,0.0,260.0,24.1,1026.4,3.0
134,20190223,14:00:00,12.8,4.5,57,0.0,270.0,25.9,1026.0,3.0
135,20190223,15:00:00,11.1,4.3,63,0.0,290.0,24.1,1025.9,3.0
136,20190223,16:00:00,11.7,4.4,61,0.0,270.0,22.3,1025.8,3.0
137,20190223,17:00:00,11.7,4.0,59,0.0,280.0,22.3,1025.7,3.0
138,20190223,18:00:00,11.1,4.3,63,0.0,280.0,16.6,1025.7,3.0
139,20190223,19:00:00,10.0,4.4,68,0.0,280.0,14.8,1025.8,3.0
140,20190223,20:00:00,10.0,5.0,71,0.0,250.0,9.4,1025.9,3.0
141,20190223,21:00:00,10.0,5.0,71,0.0,260.0,9.4,1026.2,3.0
142,20190223,22:00:00,9.4,5.0,74,0.0,230.0,7.6,1026.3,3.0
143,20190223,23:00:00,8.9,5.1,77,0.0,170.0,7.6,1025.8,3.0
144,20190224,00:00:00,10.0,5.0,71,0.0,330.0,5.4,1025.9,3.0
145,20190224,01:00:00,9.4,5.6,77,0.0,160.0,5.4,1025.6,3.0
146,20190224,02:00:00,8.3,5.1,80,0.0,206.0,0.0,1025.4,3.0
147,20190224,03:00:00,8.3,5.1,80,0.0,140.0,0.0,1025.0,3.0
148,20190224,04:00:00,8.3,5.6,83,0.0,140.0,5.4,1024.2,3.0
149,20190224,05:00:00,9.4,5.6,77,0.0,140.0,5.4,1024.0,3.0
150,20190224,06:00:00,9.4,5.6,77,0.0,170.0,5.4,1024.2,3.0
151,20190224,07:00:00,9.4,5.6,77,0.0,118.0,0.0,1024.1,3.0
152,20190224,08:00:00,9.4,5.6,77,0.0,150.0,0.0,1024.2,3.0
153,20190224,09:00:00,10.6,5.6,71,0.0,150.0,7.6,1024.5,3.0
154,20190224,10:00:00,10.6,7.1,79,0.0,100.0,11.2,1024.1,3.0
155,20190224,11:00:00,11.1,7.2,77,0.0,80.0,16.6,1023.7,3.0
156,20190224,12:00:00,12.2,7.3,72,0.0,80.0,11.2,1023.3,3.0
157,20190224,13:00:00,12.8,7.9,72,0.0,80.0,9.4,1022.3,4.0
158,20190224,14:00:00,13.3,5.7,60,0.0,210.0,18.4,1021.3,3.0
159,20190224,15:00:00,13.3,5.0,57,0.0,260.0,16.6,1020.4,3.0
160,20190224,16:00:00,12.8,4.0,55,0.0,280.0,20.5,1020.1,3.0
161,20190224,17:00:00,12.2,3.4,55,0.0,280.0,16.6,1020.0,3.0
162,20190224,18:00:00,11.7,4.0,59,0.0,290.0,13.0,1019.5,3.0
163,20190224,19:00:00,11.7,4.4,61,0.0,270.0,11.2,1019.2,3.0
164,20190224,20:00:00,11.7,4.4,61,0.0,170.0,0.0,1019.0,3.0
165,20190224,21:00:00,10.0,4.4,68,0.0,170.0,5.4,1018.9,3.0
166,20190224,22:00:00,10.0,5.0,71,0.0,160.0,9.4,1018.6,3.0
167,20190224,23:00:00,10.0,4.4,68,0.0,220.0,5.4,1018.7,3.0
0,20190225,00:00:00,11.1,5.6,69,0.0,220.0,9.4,1018.4,3.0
1,20190225,01:00:00,10.6,5.6,71,0.0,120.0,7.6,1018.0,3.0
2,20190225,02:00:00,10.0,6.2,77,0.0,140.0,9.4,1017.6,3.0
3,20190225,03:00:00,10.0,6.2,77,0.0,160.0,9.4,1017.5,3.0
4,20190225,04:00:00,10.0,6.2,77,0.0,160.0,16.6,1016.9,3.0
5,20190225,05:00:00,10.0,6.2,77,0.0,140.0,16.6,1016.6,3.0
6,20190225,06:00:00,10.6,5.6,71,0.0,130.0,16.6,1016.6,3.0
7,20190225,07:00:00,10.6,5.6,71,0.0,140.0,16.6,1016.1,3.0
8,20190225,08:00:00,11.7,5.6,66,0.0,140.0,7.6,1016.3,3.0
9,20190225,09:00:00,12.2,6.0,66,0.0,170.0,13.0,1016.4,3.0
10,20190225,10:00:00,12.8,6.2,64,0.0,170.0,25.9,1016.1,7.0
11,20190225,11:00:00,12.8,6.2,64,0.0,180.0,31.7,1016.0,7.0
12,20190225,12:00:00,13.3,6.2,62,0.0,170.0,40.7,1015.7,7.0
13,20190225,13:00:00,13.3,7.3,67,0.0,160.0,31.7,1014.8,7.0
14,20190225,14:00:00,13.3,6.6,64,0.0,180.0,31.7,1014.2,7.0
15,20190225,15:00:00,12.8,7.9,72,0.5,170.0,42.5,1013.9,8.0
16,20190225,16:00:00,13.3,8.4,72,2.2,170.0,31.7,1013.8,8.0
17,20190225,17:00:00,13.3,7.3,67,0.0,170.0,33.5,1013.3,8.0
18,20190225,18:00:00,13.3,7.7,69,0.0,160.0,35.3,1013.0,8.0
19,20190225,19:00:00,13.3,7.3,67,0.0,170.0,33.5,1013.2,9.0
20,20190225,20:00:00,13.3,7.7,69,0.0,170.0,33.5,1013.4,9.0
21,20190225,21:00:00,13.3,7.7,69,0.0,160.0,31.7,1013.3,8.0
22,20190225,22:00:00,12.8,7.9,72,0.0,170.0,25.9,1013.7,8.0
23,20190225,23:00:00,12.8,7.9,72,0.0,170.0,33.5,1013.5,8.0
24,20190226,00:00:00,12.8,7.9,72,1.6,160.0,40.7,1013.6,7.0
25,20190226,01:00:00,12.8,8.9,77,0.3,150.0,40.7,1013.5,7.0
26,20190226,02:00:00,12.8,8.9,77,0.5,160.0,38.9,1013.3,7.0
27,20190226,03:00:00,12.8,8.9,77,0.5,150.0,27.7,1013.2,7.0
28,20190226,04:00:00,12.8,9.4,80,1.0,160.0,27.7,1013.1,7.0
29,20190226,05:00:00,12.8,9.4,80,2.0,160.0,37.1,1013.4,8.0
30,20190226,06:00:00,11.1,9.4,89,0.8,130.0,22.3,1013.1,7.0
31,20190226,07:00:00,11.1,9.4,89,0.3,140.0,22.3,1013.3,8.0
32,20190226,08:00:00,11.1,8.8,86,0.3,130.0,31.7,1013.4,8.0
33,20190226,09:00:00,12.2,8.9,80,0.0,140.0,27.7,1013.8,7.0
34,20190226,10:00:00,11.7,8.9,83,0.3,130.0,33.5,1014.0,8.0
35,20190226,11:00:00,12.8,8.9,77,0.0,130.0,20.5,1014.0,8.0
36,20190226,12:00:00,13.3,9.4,77,0.0,110.0,14.8,1013.9,8.0
37,20190226,13:00:00,12.8,8.9,77,0.1,110.0,24.1,1012.6,8.0
38,20190226,14:00:00,13.9,8.9,72,0.0,130.0,22.3,1011.8,7.0
39,20190226,15:00:00,12.8,8.3,74,0.5,130.0,25.9,1011.8,7.0
40,20190226,16:00:00,13.3,9.0,75,0.8,130.0,22.3,1011.5,9.0
41,20190226,17:00:00,13.3,8.4,72,0.3,130.0,31.7,1010.9,9.0
42,20190226,18:00:00,12.8,8.3,74,1.1,130.0,35.3,1010.6,9.0
43,20190226,19:00:00,12.8,8.3,74,4.4,130.0,42.5,1010.1,9.0
44,20190226,20:00:00,12.2,8.9,80,0.3,140.0,29.5,1009.8,7.0
45,20190226,21:00:00,12.2,8.9,80,1.4,130.0,35.3,1009.8,8.0
46,20190226,22:00:00,11.1,8.8,86,2.0,130.0,25.9,1010.1,8.0
47,20190226,23:00:00,12.8,9.4,80,3.3,150.0,22.3,1009.8,8.0
48,20190227,00:00:00,12.2,9.4,83,2.8,130.0,29.5,1009.1,8.0
49,20190227,01:00:00,13.3,9.9,80,3.6,160.0,37.1,1008.3,7.0
50,20190227,02:00:00,12.8,10.0,83,3.0,170.0,29.5,1009.5,7.0
51,20190227,03:00:00,13.3,10.7,84,0.5,180.0,40.7,1009.4,7.0
52,20190227,04:00:00,12.8,10.5,86,0.5,150.0,37.1,1010.5,7.0
53,20190227,05:00:00,12.8,10.5,86,0.3,170.0,27.7,1011.7,7.0
54,20190227,06:00:00,12.8,10.5,86,1.0,170.0,22.3,1012.1,7.0
55,20190227,07:00:00,12.8,10.5,86,0.3,160.0,20.5,1012.6,7.0
56,20190227,08:00:00,12.8,10.5,86,1.0,170.0,24.1,1013.5,7.0
57,20190227,09:00:00,14.4,11.2,81,0.5,170.0,25.9,1014.4,7.0
58,20190227,10:00:00,15.0,10.6,75,0.0,170.0,27.7,1014.9,7.0
59,20190227,11:00:00,14.4,11.2,81,0.5,180.0,27.7,1015.5,7.0
60,20190227,12:00:00,15.0,10.6,75,0.0,180.0,31.7,1016.1,7.0
61,20190227,13:00:00,14.4,10.6,78,0.0,190.0,24.1,1016.1,4.0
62,20190227,14:00:00,13.3,11.2,87,0.8,210.0,25.9,1016.3,7.0
63,20190227,15:00:00,12.8,10.0,83,1.0,230.0,22.3,1016.6,7.0
64,20190227,16:00:00,11.7,9.9,89,0.5,240.0,16.6,1017.1,5.0
65,20190227,17:00:00,11.1,9.4,89,0.5,240.0,18.4,1017.1,5.0
66,20190227,18:00:00,11.7,8.9,83,0.3,260.0,18.4,1017.0,4.0
67,20190227,19:00:00,11.1,8.8,86,0.3,250.0,13.0,1017.3,3.0
68,20190227,20:00:00,10.0,8.3,89,0.0,270.0,22.3,1018.0,3.0
69,20190227,21:00:00,10.0,7.8,86,0.0,260.0,20.5,1018.4,3.0
70,20190227,22:00:00,10.0,7.8,86,0.0,260.0,13.0,1018.6,3.0
71,20190227,23:00:00,10.0,7.2,83,0.0,260.0,13.0,1018.6,4.0
72,20190228,00:00:00,10.0,7.2,83,0.0,220.0,9.4,1018.9,3.0
73,20190228,01:00:00,9.4,7.2,86,0.0,220.0,9.4,1019.1,4.0
74,20190228,02:00:00,10.0,7.2,83,0.0,210.0,7.6,1018.9,3.0
75,20190228,03:00:00,10.0,7.2,83,0.0,190.0,5.4,1018.4,3.0
76,20190228,04:00:00,9.4,6.7,83,0.0,310.0,13.0,1018.5,3.0
77,20190228,05:00:00,10.0,7.2,83,0.0,210.0,7.6,1019.2,3.0
78,20190228,06:00:00,9.4,6.1,80,0.0,320.0,7.6,1019.4,3.0
79,20190228,07:00:00,10.6,5.6,71,0.0,290.0,7.6,1020.2,3.0
80,20190228,08:00:00,9.4,5.0,74,0.0,230.0,5.4,1020.9,3.0
81,20190228,09:00:00,11.1,4.3,63,0.0,340.0,5.4,1020.8,3.0
82,20190228,10:00:00,11.7,4.9,63,0.0,40.0,7.6,1021.4,3.0
83,20190228,11:00:00,11.7,4.9,63,0.0,30.0,13.0,1021.8,3.0
84,20190228,12:00:00,11.7,4.9,63,0.0,10.0,11.2,1021.8,3.0
85,20190228,13:00:00,11.1,5.0,66,0.0,40.0,13.0,1020.9,3.0
86,20190228,14:00:00,11.1,4.3,63,0.0,10.0,9.4,1020.0,3.0
87,20190228,15:00:00,13.3,5.0,57,0.0,20.0,7.6,1019.9,3.0
88,20190228,16:00:00,12.8,4.5,57,0.0,30.0,7.6,1020.1,3.0
89,20190228,17:00:00,11.7,3.2,56,0.0,290.0,24.1,1020.2,3.0
90,20190228,18:00:00,10.0,3.3,63,0.0,280.0,20.5,1020.0,3.0
91,20190228,19:00:00,10.0,3.3,63,0.0,290.0,14.8,1019.9,3.0
92,20190228,20:00:00,10.0,3.3,63,0.0,290.0,13.0,1019.9,3.0
93,20190228,21:00:00,10.0,3.3,63,0.0,280.0,13.0,1020.4,3.0
94,20190228,22:00:00,10.0,3.3,63,0.0,300.0,7.6,1020.2,3.0
95,20190228,23:00:00,10.0,3.3,63,0.0,290.0,5.4,1020.4,3.0
96,20190301,00:00:00,8.3,3.3,71,0.0,210.0,5.4,1020.0,3.0
97,20190301,01:00:00,7.8,3.3,73,0.0,240.0,7.6,1020.5,2.0
98,20190301,02:00:00,8.9,3.9,71,0.0,230.0,0.0,1020.1,2.0
99,20190301,03:00:00,6.7,3.8,82,0.0,230.0,7.6,1019.5,2.0
100,20190301,04:00:00,7.8,3.8,76,0.0,240.0,5.4,1019.3,2.0
101,20190301,05:00:00,7.2,4.0,80,0.0,240.0,7.6,1019.2,3.0
102,20190301,06:00:00,8.3,3.9,74,0.0,123.0,0.0,1019.2,3.0
103,20190301,07:00:00,8.9,3.9,71,0.0,30.0,0.0,1019.3,3.0
104,20190301,08:00:00,10.0,5.6,74,0.0,30.0,9.4,1018.9,3.0
105,20190301,09:00:00,10.0,5.6,74,0.0,80.0,7.6,1018.8,3.0
106,20190301,10:00:00,10.0,6.7,80,0.0,110.0,9.4,1019.1,4.0
107,20190301,11:00:00,10.0,6.7,80,0.0,70.0,5.4,1019.0,3.0
108,20190301,12:00:00,10.6,6.7,77,0.0,70.0,7.6,1018.7,3.0
109,20190301,13:00:00,10.0,6.2,77,0.0,80.0,11.2,1017.8,3.0
110,20190301,14:00:00,11.1,6.0,71,0.0,60.0,11.2,1017.2,3.0
111,20190301,15:00:00,11.1,4.3,63,0.0,60.0,9.4,1016.8,3.0
112,20190301,16:00:00,11.7,4.9,63,0.0,70.0,7.6,1016.4,4.0
113,20190301,17:00:00,11.1,5.6,69,0.0,50.0,5.4,1015.7,4.0
114,20190301,18:00:00,11.7,6.2,69,0.0,52.0,0.0,1015.1,3.0
115,20190301,19:00:00,11.1,4.3,63,0.0,180.0,5.4,1014.7,3.0
116,20190301,20:00:00,11.7,5.6,66,0.0,65.0,0.0,1014.2,7.0
117,20190301,21:00:00,11.1,5.0,66,0.0,69.0,0.0,1013.5,8.0
118,20190301,22:00:00,11.1,5.6,69,0.0,320.0,0.0,1013.3,7.0
119,20190301,23:00:00,11.7,6.6,71,0.1,320.0,5.4,1012.4,7.0
120,20190302,00:00:00,12.2,8.9,80,1.3,50.0,0.0,1012.4,7.0
121,20190302,01:00:00,10.6,7.8,83,3.3,50.0,14.8,1010.1,7.0
122,20190302,02:00:00,11.1,8.8,86,1.8,100.0,7.6,1009.7,7.0
123,20190302,03:00:00,10.6,8.9,89,0.9,160.0,5.4,1008.3,9.0
124,20190302,04:00:00,10.0,8.9,93,4.8,100.0,5.4,1007.2,8.0
125,20190302,05:00:00,11.1,9.4,89,4.3,96.0,0.0,1007.1,8.0
126,20190302,06:00:00,11.1,9.4,89,4.8,10.0,16.6,1007.6,7.0
127,20190302,07:00:00,10.0,8.9,93,2.8,360.0,20.5,1007.4,7.0
128,20190302,08:00:00,11.1,9.4,89,1.3,350.0,13.0,1007.8,5.0
129,20190302,09:00:00,11.1,10.0,93,0.8,360.0,14.8,1008.4,5.0
130,20190302,10:00:00,11.7,9.9,89,0.3,10.0,9.4,1008.7,7.0
131,20190302,11:00:00,11.7,9.9,89,0.0,124.0,0.0,1009.4,7.0
132,20190302,12:00:00,11.7,9.9,89,0.3,360.0,0.0,1009.9,5.0
133,20190302,13:00:00,12.8,10.5,86,0.1,360.0,9.4,1009.8,4.0
134,20190302,14:00:00,12.8,11.0,89,0.3,10.0,13.0,1009.7,5.0
135,20190302,15:00:00,12.8,11.0,89,0.3,360.0,14.8,1010.3,5.0
136,20190302,16:00:00,12.8,11.0,89,0.0,10.0,13.0,1010.8,3.0
137,20190302,17:00:00,12.8,11.0,89,0.0,20.0,16.6,1010.9,5.0
138,20190302,18:00:00,11.7,10.6,93,0.0,10.0,9.4,1011.9,3.0
139,20190302,19:00:00,11.7,10.6,93,0.0,40.0,7.6,1012.7,5.0
140,20190302,20:00:00,11.7,11.1,96,0.0,20.0,14.8,1013.7,5.0
141,20190302,21:00:00,12.2,10.6,90,0.0,10.0,14.8,1014.2,3.0
142,20190302,22:00:00,10.6,7.8,83,0.0,20.0,11.2,1014.7,5.0
143,20190302,23:00:00,10.0,7.8,86,0.0,40.0,9.4,1014.5,5.0
144,20190303,00:00:00,13.9,9.3,74,0.0,210.0,5.4,1015.2,5.0
145,20190303,01:00:00,14.4,9.0,70,0.0,300.0,0.0,1015.3,5.0
146,20190303,02:00:00,14.4,9.0,70,0.0,300.0,5.4,1015.8,4.0
147,20190303,03:00:00,12.8,10.5,86,0.0,180.0,0.0,1015.4,4.0
148,20190303,04:00:00,12.2,9.4,83,0.0,180.0,14.8,1015.0,4.0
149,20190303,05:00:00,12.2,9.9,86,0.0,230.0,7.6,1015.2,4.0
150,20190303,06:00:00,12.2,10.6,90,0.0,250.0,5.4,1015.7,7.0
151,20190303,07:00:00,11.7,10.6,93,0.3,270.0,0.0,1016.2,4.0
152,20190303,08:00:00,12.8,10.0,83,0.0,100.0,0.0,1016.5,3.0
153,20190303,09:00:00,13.3,10.7,84,0.0,100.0,7.6,1016.9,3.0
154,20190303,10:00:00,12.8,11.0,89,0.0,261.0,7.6,1017.0,4.0
155,20190303,11:00:00,13.9,10.7,81,0.0,200.0,9.4,1017.1,7.0
156,20190303,12:00:00,12.8,11.0,89,0.0,270.0,24.1,1017.3,3.0
157,20190303,13:00:00,13.3,10.7,84,0.0,280.0,24.1,1017.1,4.0
158,20190303,14:00:00,12.8,9.4,80,0.0,280.0,25.9,1017.1,3.0
159,20190303,15:00:00,11.1,8.8,86,0.0,280.0,20.5,1017.4,3.0
160,20190303,16:00:00,12.8,8.9,77,0.0,260.0,14.8,1017.4,3.0
161,20190303,17:00:00,11.1,8.3,83,0.0,270.0,18.4,1017.5,3.0
162,20190303,18:00:00,11.7,7.8,77,0.0,270.0,11.2,1017.3,3.0
163,20190303,19:00:00,11.7,7.8,77,0.0,240.0,13.0,1017.8,3.0
164,20190303,20:00:00,11.7,7.8,77,0.0,260.0,14.8,1018.2,2.0
165,20190303,21:00:00,11.7,7.2,74,0.0,240.0,16.6,1018.8,3.0
166,20190303,22:00:00,11.1,7.2,77,0.0,220.0,9.4,1019.3,3.0
167,20190303,23:00:00,10.6,6.2,74,0.0,210.0,16.6,1019.4,3.0
0,20190304,00:00:00,11.7,6.2,69,0.0,253.0,9.4,1019.2,3.0
1,20190304,01:00:00,11.7,6.2,69,0.0,230.0,0.0,1019.0,7.0
2,20190304,02:00:00,10.6,7.1,79,0.0,230.0,16.6,1019.2,3.0
3,20190304,03:00:00,10.0,6.7,80,0.0,240.0,5.4,1018.9,3.0
4,20190304,04:00:00,10.0,7.2,83,0.0,160.0,5.4,1018.8,4.0
5,20190304,05:00:00,10.6,7.1,79,0.0,170.0,7.6,1018.9,3.0
6,20190304,06:00:00,10.0,7.2,83,0.0,230.0,13.0,1019.6,3.0
7,20190304,07:00:00,10.0,7.2,83,0.0,250.0,9.4,1019.9,3.0
8,20190304,08:00:00,9.4,7.8,90,0.3,270.0,7.6,1020.1,3.0
9,20190304,09:00:00,10.6,6.7,77,0.0,180.0,13.0,1020.4,3.0
10,20190304,10:00:00,10.0,7.2,83,0.0,150.0,7.6,1020.4,3.0
11,20190304,11:00:00,11.1,8.3,83,0.0,90.0,13.0,1020.3,3.0
12,20190304,12:00:00,12.2,8.9,80,0.0,140.0,9.4,1020.2,3.0
13,20190304,13:00:00,12.2,7.7,74,0.0,280.0,13.0,1019.8,3.0
14,20190304,14:00:00,13.3,6.6,64,0.0,270.0,14.8,1018.7,3.0
15,20190304,15:00:00,12.8,7.3,69,0.0,280.0,16.6,1018.7,3.0
16,20190304,16:00:00,12.8,7.3,69,0.0,270.0,14.8,1018.1,3.0
17,20190304,17:00:00,12.2,6.7,69,0.0,300.0,13.0,1017.2,3.0
18,20190304,18:00:00,12.2,6.7,69,0.0,260.0,16.6,1017.2,3.0
19,20190304,19:00:00,11.7,6.6,71,0.0,260.0,11.2,1017.8,3.0
20,20190304,20:00:00,11.1,7.2,77,0.0,290.0,11.2,1017.4,3.0
21,20190304,21:00:00,11.1,7.2,77,0.0,310.0,5.4,1017.0,3.0
22,20190304,22:00:00,10.0,7.2,83,0.0,150.0,5.4,1017.3,2.0
23,20190304,23:00:00,10.0,7.2,83,0.0,170.0,7.6,1017.5,3.0
24,20190305,00:00:00,11.1,7.2,77,0.0,170.0,7.6,1016.6,3.0
25,20190305,01:00:00,10.0,7.2,83,0.0,40.0,0.0,1016.4,3.0
26,20190305,02:00:00,12.2,7.7,74,0.0,40.0,5.4,1015.4,3.0
27,20190305,03:00:00,10.0,7.2,83,0.0,160.0,7.6,1014.9,3.0
28,20190305,04:00:00,10.0,7.2,83,0.0,160.0,5.4,1013.5,3.0
29,20190305,05:00:00,10.0,7.2,83,0.0,140.0,7.6,1013.4,7.0
30,20190305,06:00:00,10.0,7.2,83,0.5,112.0,0.0,1013.2,7.0
31,20190305,07:00:00,10.0,7.8,86,0.8,99.0,0.0,1013.0,7.0
32,20190305,08:00:00,10.0,8.3,89,0.3,94.0,0.0,1012.9,7.0
33,20190305,09:00:00,11.1,8.3,83,0.0,120.0,5.4,1012.8,7.0
34,20190305,10:00:00,12.2,8.9,80,1.2,87.0,0.0,1013.0,7.0
35,20190305,11:00:00,11.7,8.9,83,0.2,10.0,5.4,1011.9,7.0
36,20190305,12:00:00,11.1,9.4,89,1.3,60.0,13.0,1011.7,7.0
37,20190305,13:00:00,12.2,9.4,83,0.0,80.0,18.4,1008.9,7.0
38,20190305,14:00:00,12.8,9.4,80,0.0,160.0,20.5,1009.0,7.0
39,20190305,15:00:00,12.8,8.3,74,0.0,140.0,24.1,1008.2,7.0
40,20190305,16:00:00,13.3,8.4,72,0.0,90.0,20.5,1007.7,7.0
41,20190305,17:00:00,13.9,9.3,74,0.6,100.0,18.4,1007.1,8.0
42,20190305,18:00:00,12.8,10.5,86,1.5,180.0,7.6,1006.9,7.0
43,20190305,19:00:00,12.2,10.6,90,2.5,130.0,13.0,1006.2,7.0
44,20190305,20:00:00,12.8,10.0,83,0.0,130.0,18.4,1005.3,8.0
45,20190305,21:00:00,13.3,9.9,80,0.0,140.0,31.7,1004.5,8.0
46,20190305,22:00:00,15.6,9.5,67,0.0,150.0,40.7,1004.4,8.0
47,20190305,23:00:00,14.4,9.4,72,0.0,150.0,33.5,1003.8,8.0
48,20190306,00:00:00,13.9,9.3,74,0.0,150.0,29.5,1003.3,7.0
49,20190306,01:00:00,15.0,8.9,67,0.0,170.0,33.5,1003.5,8.0
50,20190306,02:00:00,12.8,10.0,83,4.0,110.0,35.3,1002.0,7.0
51,20190306,03:00:00,11.7,9.4,86,11.9,120.0,18.4,1002.0,7.0
52,20190306,04:00:00,11.1,10.0,93,3.8,140.0,16.6,1001.4,7.0
53,20190306,05:00:00,13.3,10.7,84,1.2,160.0,18.4,1001.9,8.0
54,20190306,06:00:00,12.8,10.5,86,0.7,190.0,27.7,1002.6,7.0
55,20190306,07:00:00,12.8,10.5,86,0.4,190.0,18.4,1003.3,7.0
56,20190306,08:00:00,12.8,10.5,86,1.0,190.0,29.5,1004.1,8.0
57,20190306,09:00:00,13.3,11.2,87,0.5,190.0,14.8,1004.9,8.0
58,20190306,10:00:00,13.3,10.7,84,0.5,170.0,16.6,1005.4,7.0
59,20190306,11:00:00,13.3,10.7,84,0.3,210.0,9.4,1006.1,5.0
60,20190306,12:00:00,12.8,10.0,83,0.3,210.0,22.3,1006.8,7.0
61,20190306,13:00:00,12.8,8.3,74,0.5,200.0,7.6,1007.1,3.0
62,20190306,14:00:00,12.8,8.3,74,0.0,200.0,25.9,1006.7,3.0
63,20190306,15:00:00,12.8,7.9,72,0.0,180.0,33.5,1006.8,7.0
64,20190306,16:00:00,12.8,8.3,74,0.0,180.0,38.9,1006.9,7.0
65,20190306,17:00:00,12.8,8.3,74,0.0,180.0,35.3,1007.2,7.0
66,20190306,18:00:00,12.8,9.4,80,0.0,200.0,22.3,1008.0,7.0
67,20190306,19:00:00,12.2,9.4,83,0.8,230.0,31.7,1009.0,7.0
68,20190306,20:00:00,11.1,10.0,93,0.3,250.0,22.3,1010.7,7.0
69,20190306,21:00:00,11.1,8.8,86,0.0,250.0,14.8,1012.2,7.0
70,20190306,22:00:00,11.7,8.9,83,0.5,230.0,20.5,1013.3,7.0
71,20190306,23:00:00,10.6,8.9,89,0.5,250.0,20.5,1014.1,7.0
72,20190307,00:00:00,11.1,8.3,83,0.3,280.0,18.4,1014.6,3.0
73,20190307,01:00:00,10.0,7.2,83,0.8,210.0,11.2,1015.4,7.0
74,20190307,02:00:00,10.0,7.8,86,0.8,220.0,9.4,1015.7,4.0
75,20190307,03:00:00,10.0,7.8,86,0.5,250.0,14.8,1015.4,4.0
76,20190307,04:00:00,10.0,7.2,83,0.0,230.0,5.4,1015.7,4.0
77,20190307,05:00:00,9.4,7.2,86,0.0,240.0,7.6,1015.9,4.0
78,20190307,06:00:00,10.0,7.2,83,0.0,150.0,5.4,1015.9,4.0
79,20190307,07:00:00,10.0,7.2,83,0.0,280.0,9.4,1016.5,4.0
80,20190307,08:00:00,10.0,6.7,80,0.0,290.0,7.6,1017.2,4.0
81,20190307,09:00:00,10.0,6.2,77,0.0,300.0,16.6,1017.3,7.0
82,20190307,10:00:00,10.0,5.0,71,0.0,300.0,13.0,1017.6,3.0
83,20190307,11:00:00,11.7,5.6,66,0.0,310.0,9.4,1017.6,3.0
84,20190307,12:00:00,11.1,5.0,66,0.0,310.0,13.0,1017.2,3.0
85,20190307,13:00:00,12.2,4.9,61,0.0,270.0,16.6,1016.8,3.0
86,20190307,14:00:00,11.7,4.4,61,0.0,290.0,22.3,1016.1,3.0
87,20190307,15:00:00,11.7,3.2,56,0.0,270.0,22.3,1015.8,3.0
88,20190307,16:00:00,10.6,3.8,63,0.0,270.0,18.4,1015.6,3.0
89,20190307,17:00:00,10.0,3.3,63,0.0,270.0,20.5,1015.1,3.0
90,20190307,18:00:00,10.0,2.8,61,0.0,280.0,22.3,1014.9,3.0
91,20190307,19:00:00,10.0,2.8,61,0.0,260.0,11.2,1014.9,3.0
92,20190307,20:00:00,10.0,2.1,58,0.0,250.0,16.6,1014.9,3.0
93,20190307,21:00:00,10.0,3.3,63,0.0,260.0,18.4,1015.0,3.0
94,20190307,22:00:00,10.0,2.8,61,0.0,270.0,20.5,1015.4,7.0
95,20190307,23:00:00,9.4,3.4,66,0.0,280.0,22.3,1015.3,3.0
96,20190308,00:00:00,8.9,3.3,68,0.0,270.0,20.5,1015.3,3.0
97,20190308,01:00:00,8.3,2.7,68,0.0,280.0,22.3,1015.5,3.0
98,20190308,02:00:00,9.4,1.1,56,0.0,290.0,25.9,1015.6,3.0
99,20190308,03:00:00,8.9,2.2,63,0.0,290.0,22.3,1015.4,7.0
100,20190308,04:00:00,8.9,2.9,66,0.0,300.0,22.3,1015.2,3.0
101,20190308,05:00:00,8.3,1.7,63,0.0,290.0,25.9,1015.6,2.0
102,20190308,06:00:00,8.3,2.1,65,0.0,290.0,22.3,1016.6,2.0
103,20190308,07:00:00,8.3,2.1,65,0.0,280.0,22.3,1016.9,2.0
104,20190308,08:00:00,10.0,2.8,61,0.0,290.0,22.3,1017.4,2.0
105,20190308,09:00:00,11.1,2.9,57,0.0,300.0,25.9,1018.0,2.0
106,20190308,10:00:00,11.7,2.7,54,0.0,290.0,33.5,1018.4,2.0
107,20190308,11:00:00,11.7,2.7,54,0.0,300.0,29.5,1018.6,3.0
108,20190308,12:00:00,12.2,2.9,53,0.0,280.0,22.3,1018.7,3.0
109,20190308,13:00:00,12.2,2.9,53,0.0,280.0,33.5,1018.5,2.0
110,20190308,14:00:00,12.2,2.9,53,0.0,290.0,33.5,1018.2,2.0
111,20190308,15:00:00,11.7,1.0,48,0.0,260.0,31.7,1018.2,3.0
112,20190308,16:00:00,11.7,2.7,54,0.0,280.0,29.5,1018.2,3.0
113,20190308,17:00:00,11.1,2.1,54,0.0,270.0,25.9,1018.2,3.0
114,20190308,18:00:00,9.4,1.8,59,0.0,260.0,24.1,1018.5,3.0
115,20190308,19:00:00,10.0,1.1,54,0.0,270.0,13.0,1018.4,3.0
116,20190308,20:00:00,10.0,1.6,56,0.0,230.0,13.0,1018.4,3.0
117,20190308,21:00:00,8.3,1.7,63,0.0,220.0,16.6,1018.1,3.0
118,20190308,22:00:00,7.8,2.3,68,0.0,210.0,14.8,1017.9,3.0
119,20190308,23:00:00,8.3,2.1,65,0.0,220.0,11.2,1017.7,3.0
120,20190309,00:00:00,8.9,2.9,66,0.0,190.0,7.6,1017.3,3.0
